enhancerid	seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup	attributes
GH01J207491	chr1	207490801	207491400	600	*	1	Downstream (<1kb)	1	207496147	207559484	63338	1	1378	ENST00000367050.8	-4747	ENSG00000203710	CR1	complement C3b/C4b receptor 1 (Knops blood group)	9_EnhA1	GH01J207491;CR1:0.66;HSALNG0010114:0.66;NONHSAG004130.2:0.37;CR2:0.29
GH01J207536	chr1	207535401	207538400	3000	*	1	Intron (ENST00000367050.8/1378, intron 5 of 12)	1	207496341	207630627	134287	1	1378	ENST00000529814.1	39060	ENSG00000203710	CR1	complement C3b/C4b receptor 1 (Knops blood group)	7_EnhG1	GH01J207536;CM034951-502:0.66;CM034951-503:0.37;CR1:0.27;CR1L:0.14
GH01J208041	chr1	208042601	208043000	400	*	1	Promoter (2-3kb)	1	208038907	208040264	1358	2	5362	ENST00000463510.1	-2337	ENSG00000076356	PLXNA2	plexin A2	11_EnhWk	GH01J208041;PLXNA2:11.37;lnc-CD34-3:0.45;ENSG00000287220:0.26;CD34:0.12
GH01J209822	chr1	209824601	209825200	600	*	1	Promoter (2-3kb)	1	209827972	209857565	29594	1	27042	ENST00000491415.7	-2772	ENSG00000117597	UTP25	UTP25 small subunit processor component	9_EnhA1	GH01J209822;UTP25:278.75;lnc-IRF6-2:250.66;IRF6:21.08;SYT14:14.63;C1orf74:11.46;HSD11B1-AS1:10.39;TRAF3IP3:10.25;RF00017-461:0.66;HSALNG0010228:0.45;ENSG00000289700:0.37
GH01J209924	chr1	209924201	209926000	1800	*	1	Intron (ENST00000652023.1/255928, intron 1 of 1)	1	209938174	210162223	224050	1	255928	ENST00000367019.5	-12174	ENSG00000143469	SYT14	synaptotagmin 14	9_EnhA1	GH01J209924;MG828668-013:0.45;lnc-IRF6-1:0.41;SYT14:0.32;SERTAD4:0.06
GH01J212852	chr1	212852801	212855400	2600	*	1	Promoter (2-3kb)	1	212856588	212857891	1304	2	642946	ENST00000665265.1	2491	ENSG00000198468	FLVCR1-DT	FLVCR1 divergent transcript	11_EnhWk	GH01J212852;ENSG00000235182:250.66;lnc-FLVCR1-1:250.66;RPS28P2:250.66;TATDN3:11.72;SPATA45:11.01;FLVCR1-DT:5.28;FLVCR1:0.66
GH01J218633	chr1	218633001	218633800	800	*	1	Distal Intergenic	1	218524840	218525978	1139	1	440714	ENST00000491260.2	108161	ENSG00000228208	LINC02869	long intergenic non-protein coding RNA 2869	11_EnhWk	GH01J218633;HSALNG0010616:0.41;HSALNG0010617:0.26;HSALNG0010608:0.16;TGFB2:0.06;LYPLAL1:0.03
GH01J221290	chr1	221290601	221291200	600	*	1	Distal Intergenic	1	221332161	221335958	3798	2	400804	ENST00000434398.2	44758	ENSG00000234754	LINC02817	long intergenic non-protein coding RNA 2817	11_EnhWk	GH01J221290;ENSG00000286398:0.66;HSALNG0010795:0.45;HSALNG0010796:0.41;DUSP10:0.04;HLX:0.04
GH01J221862	chr1	221862001	221863200	1200	*	1	Distal Intergenic	1	221834206	221840717	6512	2	101929771	ENST00000431729.2	-21284	NA	LINC01655	long intergenic non-protein coding RNA 1655	10_EnhA2	GH01J221862;HSALNG0010826:0.37;HSALNG0010827:0.37;LOC124904517:0.37;piR-32559-032:0.15;DUSP10:0.13;HHIPL2:0.02
GH01J222823	chr1	222823401	222827400	4000	*	1	Promoter (<=1kb)	1	222824863	222837384	12522	1	84976	ENST00000654502.1	0	ENSG00000154309	DISP1	dispatched RND transporter family member 1	7_EnhG1	GH01J222823;DISP1:250.45;lnc-DISP1-1:0.45;LOC124904830:0.17;SNODB554:0.17;TLR5:0.05
GH01J222824	chr1	222823401	222827400	4000	*	1	Promoter (<=1kb)	1	222824863	222837384	12522	1	84976	ENST00000654502.1	0	ENSG00000154309	DISP1	dispatched RND transporter family member 1	7_EnhG1	GH01J222824;DISP1:0.45;lnc-DISP1-1:0.45;LOC124904830:0.17;SNODB554:0.17;TLR5:0.05
GH01J222825	chr1	222823401	222827400	4000	*	1	Promoter (<=1kb)	1	222824863	222837384	12522	1	84976	ENST00000654502.1	0	ENSG00000154309	DISP1	dispatched RND transporter family member 1	7_EnhG1	GH01J222825;DISP1:0.41;lnc-DISP1-1:0.41;LOC124904830:0.17;SNODB554:0.17;TLR5:0.05
GH01J223363	chr1	223362601	223364000	1400	*	1	Promoter (<=1kb)	1	223220852	223363575	142724	2	55061	ENST00000679975.1	0	ENSG00000143502	SUSD4	sushi domain containing 4	11_EnhWk	GH01J223363;SUSD4:266.92;CICP5:19.93;CICP13:19.12;ENSG00000272750:14.58;NVL:13.41;SEPTIN7P13:12.46;CAPN2:10.94;TAF1A:10.15;piR-57914:0.20;TLR5:0.07
GH01J224561	chr1	224563601	224565200	1600	*	1	Promoter (<=1kb)	1	224565365	224588555	23191	1	149111	ENST00000492470.1	-165	ENSG00000143786	CNIH3	cornichon family AMPA receptor auxiliary protein 3	8_EnhG2	GH01J224561;NVL:11.55;FBXO28:10.55;AKR1B1P1:0.41;RF00017-491:0.24;CNIH3:0.13;lnc-CNIH3-2:0.13;WDR26:0.13;DNAH14:0.05
GH01J224644	chr1	224644401	224644800	400	*	1	Intron (ENST00000498382.5/149111, intron 1 of 5)	1	224616317	224740554	124238	1	149111	ENST00000272133.4	28084	ENSG00000143786	CNIH3	cornichon family AMPA receptor auxiliary protein 3	9_EnhA1	GH01J224644;lnc-WDR26-6:0.37;CNIH3-AS2:0.32;WDR26:0.08;CNIH3:0.07;lnc-CNIH3-2:0.07;DNAH14:0.07
GH01J225602	chr1	225602401	225605400	3000	*	1	Intron (ENST00000366844.7/55740, intron 1 of 14)	1	225519198	225580257	61060	2	55740	ENST00000391874.2	-22144	ENSG00000154380	ENAH	ENAH actin regulator	7_EnhG1	GH01J225602;ACBD3-AS1:12.02;ACBD3:11.13;HSALNG0011005:0.45;lnc-LBR-3:0.37;ENAH:0.24;LBR:0.09
GH01J225604	chr1	225602401	225605400	3000	*	1	Intron (ENST00000366844.7/55740, intron 1 of 14)	1	225519198	225580257	61060	2	55740	ENST00000391874.2	-22144	ENSG00000154380	ENAH	ENAH actin regulator	7_EnhG1	GH01J225604;LBR:16.02;ACBD3-AS1:12.02;ACBD3:11.13;HSALNG0011005:0.45;lnc-LBR-3:0.37;ENAH:0.26
GH01J225610	chr1	225610801	225612400	1600	*	1	Intron (ENST00000366844.7/55740, intron 1 of 14)	1	225519198	225580257	61060	2	55740	ENST00000391874.2	-30544	ENSG00000154380	ENAH	ENAH actin regulator	9_EnhA1	GH01J225610;HSALNG0011005:250.66;ACBD3-AS1:12.02;ACBD3:11.13;lnc-LBR-3:0.35;ENAH:0.27;LBR:0.09
GH01J225642	chr1	225642001	225643200	1200	*	2	Intron (ENST00000366844.7/55740, intron 1 of 14)	1	225496885	225652699	155815	2	55740	ENST00000635051.1	9499	ENSG00000154380	ENAH	ENAH actin regulator	9_EnhA1	GH01J225642;ENAH:0.41;ENSG00000289602:0.41;HSALNG0011005:0.31;LBR:0.07
GH01J225649	chr1	225653001	225653400	400	*	3	Promoter (<=1kb)	1	225486835	225653142	166308	2	55740	ENST00000366844.7	0	ENSG00000154380	ENAH	ENAH actin regulator	11_EnhWk	GH01J225649;ENAH:267.13;ENSG00000289602:250.66;ACBD3:89.19;ACBD3-AS1:40.82;LINC01703:20.92;LBR:13.29;SDE2:10.36;H3-3A-DT:9.97;H3-3A:9.85;piR-54582-001:0.37;lnc-ENAH-3:0.29;SRP9:0.13
GH01J225874	chr1	225877401	225878000	600	*	1	Promoter (<=1kb)	1	225871092	225877679	6588	2	9725	ENST00000436966.1	0	ENSG00000196187	TMEM63A	transmembrane protein 63A	11_EnhWk	GH01J225874;TMEM63A:266.51;HSALNG0011028:250.66;LEFTY2:23.37;ACBD3:19.16;PYCR2:16.95;LEFTY1:12.61;ENSG00000255835:11.63;ENSG00000248322:11.60;SDE2:10.45;H3-3A:4.62;HSALNG0011029:0.66;lnc-EPHX1-2:0.66;lnc-LEFTY1-3:0.41;EPHX1:0.21
GH01J226033	chr1	226036001	226037000	1000	*	1	Distal Intergenic	1	226061851	226071523	9673	1	3020	ENST00000366816.5	-24851	ENSG00000163041	H3-3A	H3.3 histone A	7_EnhG1	GH01J226033;H3-3A:33.95;SDE2:22.52;HSALNG0142023:0.45;HSALNG0142022:0.41;H3-3A-DT:0.26
GH01J226050	chr1	226053601	226054600	1000	*	2	Intron (ENST00000658138.1/ENST00000658138.1, intron 2 of 2)	1	226061851	226071523	9673	1	3020	ENST00000366816.5	-7251	ENSG00000163041	H3-3A	H3.3 histone A	8_EnhG2	GH01J226050;H3-3A:25.64;SDE2:12.99;CM034951-563:0.45;HSALNG0142023:0.41;H3-3A-DT:0.31;HSALNG0142022:0.31
GH01J226242	chr1	226242001	226242800	800	*	1	Intron (ENST00000460719.5/286826, intron 10 of 13)	1	226223664	226227060	3397	1	83881	ENST00000366810.6	18337	ENSG00000185155	MIXL1	Mix paired-like homeobox	7_EnhG1	GH01J226242;RF00017-497:250.66;HSALNG0011068:0.45;MIXL1:0.37;LOC124904831:0.21;SNODB517:0.21;LIN9:0.21
GH01J226848	chr1	226847801	226850200	2400	*	2	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-19984	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1	GH01J226848;HSALNG0011113:250.66;PSEN2:39.86;ENSG00000288674:0.35;ITPKB:0.14
GH01J226849	chr1	226847801	226850200	2400	*	2	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-19984	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1	GH01J226849;HSALNG0011113:0.66;ENSG00000288674:0.35;PSEN2:0.35;ITPKB:0.14
GH01J226850	chr1	226847801	226850200	2400	*	2	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-19984	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1	GH01J226850;HSALNG0011113:0.66;ENSG00000288674:0.35;PSEN2:0.35;ITPKB:0.14
GH01J226851	chr1	226850601	226852400	1800	*	1	Distal Intergenic	1	226870184	226896677	26494	1	5664	ENST00000524196.6	-17784	ENSG00000143801	PSEN2	presenilin 2	9_EnhA1	GH01J226851;PSEN2:6.46;HSALNG0011113:0.66;ENSG00000288674:0.37;ITPKB:0.14
GH01J226912	chr1	226912201	226913600	1400	*	1	Intron (ENST00000676884.1/5664, intron 16 of 27)	1	226899365	226927726	28362	1	5664	ENST00000676616.1	12836	ENSG00000143801	PSEN2	presenilin 2	7_EnhG1	GH01J226912;HSALNG0011118:0.66;HSALNG0142026:0.66;LOC107985354:0.66;lnc-CDC42BPA-2:0.37;COQ8A:0.32;ENSG00000288674:0.27;PSEN2:0.27
GH01J227072	chr1	227071201	227074600	3400	*	1	Promoter (<=1kb)	1	227023263	227074364	51102	2	8476	ENST00000441725.1	0	ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha	11_EnhWk	GH01J227072;CDC42BPA:10.85;MN298678-008:0.45;HSALNG0142027:0.41;MN308869:0.32;COQ8A:0.12
GH01J227138	chr1	227138801	227140000	1200	*	1	Exon (ENST00000366767.7/8476, exon 10 of 35)	1	227111984	227112799	816	2	8476	ENST00000466538.1	-26002	ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha	9_EnhA1	GH01J227138;LINC01641:9.04;COQ8A:7.87;MN308870:0.45;ENSG00000228625:0.29;CDC42BPA:0.09
GH01J228418	chr1	228416601	228417000	400	*	1	Promoter (<=1kb)	1	228407935	228416861	8927	2	51127	ENST00000366698.7	0	ENSG00000162931	TRIM17	tripartite motif containing 17	9_EnhA1	GH01J228418;TRIM17:259.34;HSALNG0011246-001:0.66;H3-4:0.45;ENSG00000231563:0.41
GH01J228608	chr1	228639801	228640800	1000	*	2	Promoter (<=1kb)	1	228639337	228639455	119	2	100169765	ENST00000364485.1	-346	ENSG00000201355	RNA5S14	RNA, 5S ribosomal 14	11_EnhWk	GH01J228608;RHOU:260.60;MF281437-008:250.66;MF281437-009:250.66;RNA5S10:250.66;RNA5S9:250.66;CICP26:15.16;HMGN2P19:12.24;C1orf35:12.20;RAB4A-AS1:11.88;NUP133:11.05;H3-4:10.82;TAF5L:9.94;DUSP5P1:5.17;ENSG00000270110:5.02;RNF187:4.37;H2AC25:1.44;TRIM11:1.41;MF281437-007:0.66;RNA5S11:0.66;RNA5S7:0.66;RNA5S8:0.66;RNA5S12:0.45;RNA5S13:0.45;RNA5S5:0.45;RNA5S6:0.45;MF281437-006:0.41;MF281437-010:0.41;RNA5S14:0.41;RNA5S15:0.41;RNA5S3:0.41;RNA5S4:0.41;MF281437-004:0.37;MF281437-005:0.37;MF281437-011:0.37;MF281437-012:0.37;RF00001-029:0.37;RNA5S1:0.37;RNA5S16:0.37;RNA5S17:0.37;RNA5S2:0.37;RNA5SP18:0.37;HSALNG0011261:0.35
GH01J229033	chr1	229033601	229034200	600	*	1	Intron (ENST00000632635.1/105373158, intron 3 of 3)	1	229022773	229038274	15502	2	105373158	ENST00000632635.1	4074	NA	LINC02815	long intergenic non-protein coding RNA 2815	11_EnhWk	GH01J229033;LINC02815-001:0.66;HSALNG0011281-002:0.24;LINC02814:0.08;RAB4A:0.07;RHOU:0.05
GH01J229153	chr1	229155401	229158400	3000	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	25695	NA	LINC02814	long intergenic non-protein coding RNA 2814	11_EnhWk	GH01J229153;TMEM78:10.52;CCSAP:5.55;RF00994-101:0.66;HSALNG0011298:0.37;HSALNG0011299:0.37;LINC02815:0.32;CM034951-573:0.24;LINC02814:0.21;RAB4A:0.13;RHOU:0.03
GH01J229157	chr1	229155401	229158400	3000	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	25695	NA	LINC02814	long intergenic non-protein coding RNA 2814	11_EnhWk	GH01J229157;ENSG00000233920:11.39;TMEM78:10.52;LINC02814:7.59;RHOU:1.91;RF00994-101:0.45;HSALNG0011298:0.37;HSALNG0011299:0.37;LINC02815:0.32;CM034951-573:0.26;RAB4A:0.14;RAB4A-AS1:0.14
GH01J229162	chr1	229162001	229162800	800	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	21295	NA	LINC02814	long intergenic non-protein coding RNA 2814	9_EnhA1	GH01J229162;LINC02814:4.62;HSALNG0011299:0.41;RF00994-101:0.41;HSALNG0011298:0.35;LINC02815:0.35;CM034951-573:0.27;RAB4A:0.14;RAB4A-AS1:0.14;RHOU:0.03
GH01J229164	chr1	229163801	229165600	1800	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	18495	NA	LINC02814	long intergenic non-protein coding RNA 2814	9_EnhA1	GH01J229164;LINC02814:6.93;CCSAP:4.73;HSALNG0011299:0.45;RF00994-101:0.41;LINC02815:0.37;HSALNG0011298:0.32;CM034951-573:0.29;RAB4A:0.15;RAB4A-AS1:0.14;RHOU:0.03
GH01J229164	chr1	229167201	229171400	4200	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	12695	NA	LINC02814	long intergenic non-protein coding RNA 2814	11_EnhWk	GH01J229164;LINC02814:6.93;CCSAP:4.73;HSALNG0011299:0.45;RF00994-101:0.41;LINC02815:0.37;HSALNG0011298:0.32;CM034951-573:0.29;RAB4A:0.15;RAB4A-AS1:0.14;RHOU:0.03
GH01J229169	chr1	229167201	229171400	4200	*	1	Intron (ENST00000662083.1/112267873, intron 1 of 4)	1	229087114	229184095	96982	2	112267873	ENST00000662083.1	12695	NA	LINC02814	long intergenic non-protein coding RNA 2814	11_EnhWk	GH01J229169;LINC02814:12.75;HSALNG0011299:0.66;LINC02815:0.41;RF00994-101:0.37;CM034951-573:0.31;RAB4A:0.15;RAB4A-AS1:0.15;RHOU:0.03
GH01J230168	chr1	230167001	230167600	600	*	1	Intron (ENST00000494106.1/2590, intron 1 of 6)	1	230255358	230282120	26763	1	2590	ENST00000485438.1	-87758	ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	11_EnhWk	GH01J230168;NUP133:21.40;COG2:13.69;ENSG00000224407:10.69;piR-47675-007:0.32;HSALNG0011363:0.31;LOC124904542:0.15;GALNT2:0.14
GH01J230276	chr1	230276001	230276600	600	*	1	Intron (ENST00000366672.5/2590, intron 15 of 15)	1	230261951	230264972	3022	1	2590	ENST00000492568.1	14050	ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	9_EnhA1	GH01J230276;GALNT2:7.90;CM034951-579:0.66;ENSG00000227006:0.45;LOC124904542:0.45;PGBD5:0.11
GH01J230286	chr1	230286801	230287200	400	*	1	Distal Intergenic	1	230261951	230264972	3022	1	2590	ENST00000492568.1	24850	ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	9_EnhA1	GH01J230286;HSALNG0011368:250.66;ABCB10:8.97;HSALNG0011372:0.45;LOC124904542:0.41;PGBD5:0.12
GH01J230327	chr1	230327001	230328000	1000	*	1	Intron (ENST00000391860.7/79605, intron 5 of 6)	1	230323542	230336295	12754	2	79605	ENST00000530424.1	8295	ENSG00000177614	PGBD5	piggyBac transposable element derived 5	9_EnhA1	GH01J230327;PGBD5:9.72;FAM89A:5.67;LM382375-001:0.66;HSALNG0011376:0.45;LOC124904542:0.23
GH01J230641	chr1	230643401	230646800	3400	*	1	Promoter (<=1kb)	1	230642811	230693981	51171	1	22796	ENST00000534989.1	590	ENSG00000135775	COG2	component of oligomeric golgi complex 2	9_EnhA1	GH01J230641;COG2:250.66;C1orf198:9.84;AGT:6.85;lnc-CAPN9-4:0.66;ENSG00000282564:0.08
GH01J231185	chr1	231185201	231185600	400	*	1	Promoter (2-3kb)	1	231184098	231187627	3530	2	149373	ENST00000425559.1	2027	ENSG00000235710	TRIM67-AS1	TRIM67 antisense RNA 1	11_EnhWk	GH01J231185;TRIM67-AS1:0.66;TRIM67:0.35;C1orf131:0.23
GH01J231760	chr1	231761601	231761800	200	*	1	Intron (ENST00000646525.1/100303453, intron 8 of 11)	1	231818905	232009022	190118	1	27185	ENST00000427560.1	-57105	ENSG00000162946	DISC1	DISC1 scaffold protein	9_EnhA1	GH01J231760;DISC1:15.41;ENSG00000274121:0.24;lnc-TSNAX-2:0.21;TSNAX-DISC1:0.07;SIPA1L2:0.02
GH01J231800	chr1	231797801	231800400	2600	*	1	3' UTR	1	231818905	232009022	190118	1	27185	ENST00000427560.1	-18505	ENSG00000162946	DISC1	DISC1 scaffold protein	9_EnhA1	GH01J231800;DISC1:11.46;ENSG00000274121:0.41;CM034951-584:0.26;LOC105373170:0.26;lnc-TSNAX-2:0.14;TSNAX-DISC1:0.06;SIPA1L2:0.02
GH01J231842	chr1	231841801	231843000	1200	*	1	Intron (ENST00000439617.8/27185, intron 9 of 12)	1	231767464	231847666	80203	2	105373170	ENST00000651424.1	4666	ENSG00000286071	LOC105373170	uncharacterized LOC105373170	7_EnhG1	GH01J231842;CM034951-584:0.45;DISC2:0.45;LOC105373170:0.45;piR-37656-023:0.45;DISC1:0.08;TSNAX-DISC1:0.05;SIPA1L2:0.02
GH01J232899	chr1	232900601	232901400	800	*	1	Downstream (2-3kb)	1	232950605	232978482	27878	1	84284	ENST00000494689.5	-49205	ENSG00000135778	NTPCR	nucleoside-triphosphatase, cancer-related	11_EnhWk	GH01J232899;piR-61011:250.66;NTPCR:7.08;HSALNG0011531:0.45;HSALNG0011530:0.41;ENSG00000286774:0.21;LOC101927711:0.17;MAP10:0.16
GH01J234654	chr1	234655201	234657400	2200	*	1	Promoter (<=1kb)	1	234655784	234660919	5136	1	101927787	ENST00000665192.1	0	ENSG00000228044	LOC101927787	uncharacterized LOC101927787	11_EnhWk	GH01J234654;ENSG00000241475:250.66;lnc-IRF2BP2-4:250.66;lnc-IRF2BP2-5:250.66;LOC124904554:250.66;ENSG00000230628:12.44;LINC00184:7.54;LOC101927787:4.94;HSALNG0011624:0.45;CM034951-595:0.41;IRF2BP2:0.26;TOMM20:0.04
GH01J234669	chr1	234671401	234672200	800	*	1	Promoter (1-2kb)	1	234674096	234683176	9081	1	105373209	ENST00000453568.1	-1896	NA	LOC105373209	uncharacterized LOC105373209	11_EnhWk	GH01J234669;ENSG00000230628:13.45;ARID4B:9.88;LINC00184:8.70;LOC105373209:0.66;HSALNG0011624:0.45;LOC124904555:0.45;LOC101927787:0.32;IRF2BP2:0.21;TOMM20:0.04
GH01J234758	chr1	234759801	234760400	600	*	1	Promoter (<=1kb)	1	234757619	234760056	2438	2	100130249	ENST00000640945.1	0	ENSG00000279261	PP2672	uncharacterized LOC100130249	9_EnhA1	GH01J234758;CM034951-598:250.66;LINC02961:250.66;LNCATV:4.97;lnc-IRF2BP2-6:0.45;LOC107985364:0.45;ENSG00000289377:0.41;IRF2BP2:0.11;TOMM20:0.05
GH01J234794	chr1	234792801	234795600	2800	*	2	Distal Intergenic	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-32745	ENSG00000279261	PP2672	uncharacterized LOC100130249	9_EnhA1	GH01J234794;HSALNG0011638:250.66;LOC124904557:250.66;IRF2BP2:0.09;TOMM20:0.05
GH01J234841	chr1	234843801	234844600	800	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-83745	ENSG00000279261	PP2672	uncharacterized LOC100130249	11_EnhWk	GH01J234841;HSALNG0011643:250.66;IRF2BP2:15.76;ENSG00000228830:11.81;lnc-IRF2BP2-11:0.31;LOC107985365:0.31;CM034951-599:0.17;ENSG00000286263:0.16;TOMM20:0.06
GH01J234841	chr1	234842801	234843800	1000	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-82745	ENSG00000279261	PP2672	uncharacterized LOC100130249	9_EnhA1	GH01J234841;HSALNG0011643:250.66;IRF2BP2:15.76;ENSG00000228830:11.81;lnc-IRF2BP2-11:0.31;LOC107985365:0.31;CM034951-599:0.17;ENSG00000286263:0.16;TOMM20:0.06
GH01J234841	chr1	234841401	234842000	600	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-81345	ENSG00000279261	PP2672	uncharacterized LOC100130249	9_EnhA1	GH01J234841;HSALNG0011643:250.66;IRF2BP2:15.76;ENSG00000228830:11.81;lnc-IRF2BP2-11:0.31;LOC107985365:0.31;CM034951-599:0.17;ENSG00000286263:0.16;TOMM20:0.06
GH01J234844	chr1	234843801	234844600	800	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234757621	234760056	2436	2	100130249	ENST00000624397.1	-83745	ENSG00000279261	PP2672	uncharacterized LOC100130249	11_EnhWk	GH01J234844;IRF2BP2:17.66;ENSG00000228830:11.81;RBM34:3.35;HSALNG0011643:0.66;lnc-IRF2BP2-11:0.31;LOC107985365:0.31;CM034951-599:0.17;ENSG00000286263:0.17;TOMM20:0.06
GH01J234865	chr1	234867001	234868000	1000	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234811052	234932653	121602	2	107985365	ENST00000651370.1	64653	NA	LOC107985365	uncharacterized LOC107985365	9_EnhA1	GH01J234865;ARID4B:31.60;TBCE:22.01;RPS21P1:12.38;lnc-IRF2BP2-11:0.45;LOC107985365:0.41;HSALNG0011643:0.35;CM034951-599:0.21;ENSG00000286263:0.21;IRF2BP2:0.06;TOMM20:0.06
GH01J234893	chr1	234894001	234894800	800	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234811052	234932653	121602	2	107985365	ENST00000651370.1	37853	NA	LOC107985365	uncharacterized LOC107985365	11_EnhWk	GH01J234893;piR-50810:250.66;RF00017-517:250.66;RF00017-516:0.66;CM034951-599:0.29;ENSG00000286263:0.27;TOMM20:0.07;IRF2BP2:0.06
GH01J234906	chr1	234909801	234912000	2200	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234811052	234932653	121602	2	107985365	ENST00000651370.1	20653	NA	LOC107985365	uncharacterized LOC107985365	9_EnhA1	GH01J234906;HSALNG0011652:250.66;HSALNG0011655:0.41;CM034951-599:0.35;ENSG00000286263:0.32;TOMM20:0.07;IRF2BP2:0.06
GH01J234911	chr1	234909801	234912000	2200	*	1	Intron (ENST00000651370.1/107985365, intron 1 of 1)	1	234811052	234932653	121602	2	107985365	ENST00000651370.1	20653	NA	LOC107985365	uncharacterized LOC107985365	9_EnhA1	GH01J234911;HSALNG0011652:0.66;HSALNG0011655:0.45;CM034951-599:0.37;ENSG00000286263:0.35;TOMM20:0.08;IRF2BP2:0.05
GH01J235007	chr1	235009001	235010600	1600	*	1	Distal Intergenic	1	234979647	234980804	1158	2	107985366	ENST00000549744.1	-28197	NA	LOC107985366	uncharacterized LOC107985366	9_EnhA1	GH01J235007;lnc-GGPS1-8:250.66;lnc-GGPS1-9:250.66;lnc-GGPS1-14:0.66;lnc-GGPS1-10:0.45;lnc-TOMM20-7:0.35;TOMM20:0.13;IRF2BP2:0.05
GH01J235010	chr1	235009001	235010600	1600	*	1	Distal Intergenic	1	234979647	234980804	1158	2	107985366	ENST00000549744.1	-28197	NA	LOC107985366	uncharacterized LOC107985366	9_EnhA1	GH01J235010;lnc-GGPS1-14:250.66;ARID4B:52.34;IRF2BP2:38.71;RPS21P1:25.14;TBCE:13.76;LDHAP2:10.01;RBM34:2.15;HSALNG0011672:0.45;lnc-TOMM20-7:0.37;TOMM20:0.13
GH01J235017	chr1	235016401	235017200	800	*	1	Distal Intergenic	1	234979647	234980804	1158	2	107985366	ENST00000549744.1	-35597	NA	LOC107985366	uncharacterized LOC107985366	9_EnhA1	GH01J235017;HSALNG0011672:250.66;lnc-TOMM20-7:0.41;TOMM20:0.14;IRF2BP2:0.04
GH01J235017	chr1	235020001	235023000	3000	*	1	Distal Intergenic	1	234979647	234980804	1158	2	107985366	ENST00000549744.1	-39197	NA	LOC107985366	uncharacterized LOC107985366	11_EnhWk	GH01J235017;HSALNG0011672:250.66;lnc-TOMM20-7:0.41;TOMM20:0.14;IRF2BP2:0.04
GH01J235021	chr1	235020001	235023000	3000	*	1	Distal Intergenic	1	234979647	234980804	1158	2	107985366	ENST00000549744.1	-39197	NA	LOC107985366	uncharacterized LOC107985366	11_EnhWk	GH01J235021;HSALNG0011672:0.66;lnc-TOMM20-7:0.45;TOMM20:0.14;IRF2BP2:0.04
GH01J235092	chr1	235091601	235094800	3200	*	5	Distal Intergenic	1	235065479	235074220	8742	2	107985746	ENST00000628622.1	-17381	NA	LOC107985746	uncharacterized LOC107985746	9_EnhA1	GH01J235092;ENSG00000228830:11.90;IRF2BP2:11.89;SNORA14B:11.58;TOMM20:11.56;TARBP1:11.31;LOC124900421:10.83;ENSG00000233018:0.66;RF00017-520:0.66
GH01J235093	chr1	235091601	235094800	3200	*	5	Distal Intergenic	1	235065479	235074220	8742	2	107985746	ENST00000628622.1	-17381	NA	LOC107985746	uncharacterized LOC107985746	9_EnhA1	GH01J235093;ENSG00000228830:11.90;IRF2BP2:11.89;SNORA14B:11.58;TOMM20:11.58;TARBP1:11.31;LOC124900421:10.83;ENSG00000233018:0.66;RF00017-520:0.66
