seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr6	116711001	116712000	1000	*	2	Intron (ENST00000356348.6/3841, intron 7 of 14)	6	116681211	116741867	60657	1	3841	ENST00000368564.7	29790	ENSG00000196911	KPNA5	karyopherin subunit alpha 5	11_EnhWk
chr6	132931401	132932000	600	*	3	Distal Intergenic	6	132954257	133106425	152169	1	285735	ENST00000670829.1	-22257	ENSG00000231023	LINC00326	long intergenic non-protein coding RNA 326	11_EnhWk
chr6	134785201	134786400	1200	*	2	Distal Intergenic	6	134706060	134707349	1290	2	101928277	ENST00000447557.1	-77852	NA	LOC101928277	uncharacterized LOC101928277	11_EnhWk
chr6	135595801	135596800	1000	*	2	Intron (ENST00000658067.1/100131814, intron 2 of 2)	6	135629405	135630268	864	2	105378013	ENST00000416481.1	33468	ENSG00000233534	LINC02524	long intergenic non-protein coding RNA 2524	11_EnhWk
chr6	155475201	155476000	800	*	2	Distal Intergenic	6	155395368	155455839	60472	2	50508	ENST00000159060.3	-19362	ENSG00000074771	NOX3	NADPH oxidase 3	11_EnhWk
chr6	155510001	155510600	600	*	2	Distal Intergenic	6	155395368	155455839	60472	2	50508	ENST00000159060.3	-54162	ENSG00000074771	NOX3	NADPH oxidase 3	11_EnhWk
chr6	157948201	157950000	1800	*	2	Distal Intergenic	6	157937947	157944507	6561	1	51429	ENST00000680680.1	10254	ENSG00000130340	SNX9	sorting nexin 9	11_EnhWk
chr6	158448201	158449200	1000	*	2	Exon (ENST00000367097.8/56995, exon 4 of 14)	6	158461650	158498693	37044	1	56995	ENST00000613390.1	-12450	ENSG00000130338	TULP4	TUB like protein 4	11_EnhWk
chr6	166876401	166877000	600	*	2	Intron (ENST00000512860.5/6196, intron 1 of 5)	6	166508223	166862670	354448	2	6196	ENST00000506565.1	-13731	ENSG00000071242	RPS6KA2	ribosomal protein S6 kinase A2	11_EnhWk
chr6	167571001	167571800	800	*	2	Distal Intergenic	6	167666840	167679270	12431	2	401286	ENST00000609107.1	107470	ENSG00000272549	LINC02538	long intergenic non-protein coding RNA 2538	11_EnhWk
chr7	1232401	1233400	1000	*	2	Promoter (<=1kb)	7	1232872	1237326	4455	1	340260	ENST00000316333.9	0	ENSG00000164853	UNCX	UNC homeobox	11_EnhWk
chr7	1983201	1986800	3600	*	3	Promoter (2-3kb)	7	1816082	1980791	164710	2	8379	ENST00000450235.5	-2410	ENSG00000002822	MAD1L1	mitotic arrest deficient 1 like 1	11_EnhWk
chr7	2650001	2653800	3800	*	3	Promoter (<=1kb)	7	2652825	2658456	5632	1	80727	ENST00000498454.1	0	ENSG00000136295	TTYH3	tweety family member 3	11_EnhWk
chr7	2775401	2776000	600	*	2	Exon (ENST00000433945.1/ENST00000433945.1, exon 2 of 2)	7	2729824	2763327	33504	2	2768	ENST00000496740.6	-12074	ENSG00000146535	GNA12	G protein subunit alpha 12	11_EnhWk
chr7	5274401	5275400	1000	*	2	Promoter (<=1kb)	7	5274369	5291766	17398	1	222962	ENST00000434816.5	32	ENSG00000164638	SLC29A4	solute carrier family 29 member 4	11_EnhWk
chr7	5535201	5536000	800	*	4	Intron (ENST00000675515.1/60, intron 1 of 5)	7	5527798	5530627	2830	2	60	ENST00000432588.6	-4574	ENSG00000075624	ACTB	actin beta	11_EnhWk
chr7	27703801	27704200	400	*	2	Distal Intergenic	7	27739331	27765982	26652	1	8887	ENST00000418691.5	-35131	ENSG00000106052	TAX1BP1	Tax1 binding protein 1	11_EnhWk
chr7	38356401	38357200	800	*	4	Intron (ENST00000669822.1/100506776, intron 3 of 3)	7	38350019	38378627	28609	1	100506776	ENST00000661780.1	6382	ENSG00000281103	TRG-AS1	T cell receptor gamma locus antisense RNA 1	11_EnhWk
chr7	41731001	41733400	2400	*	3	Intron (ENST00000415848.6/285954, intron 2 of 3)	7	41689590	41705834	16245	2	3624	ENST00000638023.1	-25167	ENSG00000122641	INHBA	inhibin subunit beta A	11_EnhWk
chr7	43690001	43691200	1200	*	2	Intron (ENST00000415076.6/55744, intron 1 of 6)	7	43646297	43729474	83178	2	55744	ENST00000451651.5	38274	ENSG00000106603	COA1	cytochrome c oxidase assembly factor 1	11_EnhWk
chr7	45243401	45245000	1600	*	2	Distal Intergenic	7	45157829	45186302	28474	1	10268	ENST00000481345.1	85572	ENSG00000122679	RAMP3	receptor activity modifying protein 3	11_EnhWk
chr7	93190201	93190600	400	*	2	Intron (ENST00000394468.7/253012, intron 9 of 9)	7	93188967	93205647	16681	2	253012	ENST00000492616.1	15047	ENSG00000188175	HEPACAM2	HEPACAM family member 2	11_EnhWk
chr7	98724401	98725000	600	*	2	Distal Intergenic	7	98619667	98627253	7587	1	4885	ENST00000466102.1	104734	ENSG00000106236	NPTX2	neuronal pentraxin 2	11_EnhWk
chr7	101465401	101466200	800	*	2	Intron (ENST00000313669.12/136227, intron 3 of 12)	7	101553203	101557633	4431	1	136227	ENST00000613091.1	-87003	ENSG00000160963	COL26A1	collagen type XXVI alpha 1 chain	11_EnhWk
chr7	105088401	105089000	600	*	2	Intron (ENST00000257745.8/55904, intron 12 of 25)	7	105077116	105077808	693	1	55904	ENST00000496191.1	11285	ENSG00000005483	KMT2E	lysine methyltransferase 2E (inactive)	11_EnhWk
chr7	143012801	143014200	1400	*	2	Distal Intergenic	7	143026200	143027132	933	2	135924	ENST00000350513.3	12932	ENSG00000179468	OR9A2	olfactory receptor family 9 subfamily A member 2	11_EnhWk
chr7	150548401	150549400	1000	*	5	Distal Intergenic	7	150567369	150573514	6146	1	55303	ENST00000461940.5	-17969	ENSG00000133574	GIMAP4	GTPase, IMAP family member 4	11_EnhWk
chr8	1871201	1872400	1200	*	2	Intron (ENST00000635855.1/9639, intron 8 of 29)	8	1876051	1927513	51463	1	9639	ENST00000523711.5	-3651	ENSG00000104728	ARHGEF10	Rho guanine nucleotide exchange factor 10	11_EnhWk
chr8	1969401	1971200	1800	*	2	Promoter (<=1kb)	8	1971397	1976478	5082	1	104266957	ENST00000518539.2	-197	ENSG00000253696	KBTBD11-OT1	KBTBD11 overlapping transcript 1	11_EnhWk
chr8	8745601	8747600	2000	*	4	Intron (ENST00000522213.5/ENST00000522213.5, intron 3 of 3)	8	8701937	8704096	2160	1	137075	ENST00000519106.2	43664	ENSG00000253958	CLDN23	claudin 23	11_EnhWk
chr8	19540601	19541000	400	*	2	Intron (ENST00000454498.6/55790, intron 3 of 9)	8	19506037	19532020	25984	2	55790	ENST00000522732.1	-8581	ENSG00000147408	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	11_EnhWk
chr8	19936601	19938400	1800	*	2	Promoter (<=1kb)	8	19938870	19951908	13039	1	4023	ENST00000524029.5	-470	ENSG00000175445	LPL	lipoprotein lipase	11_EnhWk
chr8	21540601	21541800	1200	*	2	Distal Intergenic	8	21298206	21308174	9969	1	101929172	ENST00000522755.1	242395	ENSG00000254334	LOC101929172	uncharacterized LOC101929172	11_EnhWk
chr8	29265801	29267000	1200	*	2	Promoter (2-3kb)	8	29145858	29263124	117267	2	23303	ENST00000522355.5	-2677	ENSG00000197892	KIF13B	kinesin family member 13B	11_EnhWk
chr8	29316601	29317200	600	*	2	Distal Intergenic	8	29336539	29348805	12267	2	1846	ENST00000240101.2	31605	ENSG00000120875	DUSP4	dual specificity phosphatase 4	11_EnhWk
chr8	37378001	37379600	1600	*	4	Distal Intergenic	8	37405439	37406724	1286	2	100507420	ENST00000520431.1	27124	ENSG00000253414	LINC01605	long intergenic non-protein coding RNA 1605	11_EnhWk
chr8	37531801	37532400	600	*	2	Intron (ENST00000519738.5/100507420, intron 1 of 5)	8	37516399	37521447	5049	2	100507420	ENST00000668286.1	-10354	ENSG00000253414	LINC01605	long intergenic non-protein coding RNA 1605	11_EnhWk
chr8	77528401	77528600	200	*	2	Intron (ENST00000518706.6/105375909, intron 6 of 6)	8	77450697	77476381	25685	1	102724874	ENST00000524014.1	77704	NA	LOC102724874	uncharacterized LOC102724874	11_EnhWk
chr8	105677401	105678200	800	*	2	Intron (ENST00000407775.7/23414, intron 5 of 7)	8	105690890	105803600	112711	1	23414	ENST00000522296.1	-12690	ENSG00000169946	ZFPM2	zinc finger protein, FOG family member 2	11_EnhWk
chr8	116432001	116433200	1200	*	2	Distal Intergenic	8	116253746	116325062	71317	2	100859921	ENST00000664052.1	-106939	ENSG00000249917	LINC00536	long intergenic non-protein coding RNA 536	11_EnhWk
chr8	120652201	120656600	4400	*	2	Exon (ENST00000519298.1/6641, exon 2 of 3)	8	120632610	120693908	61299	2	6641	ENST00000519298.1	37308	ENSG00000172164	SNTB1	syntrophin beta 1	11_EnhWk
chr8	126319801	126321800	2000	*	2	Distal Intergenic	8	126325454	126329538	4085	1	101927657	ENST00000500180.3	-3654	ENSG00000244791	LOC101927657	uncharacterized LOC101927657	11_EnhWk
chr8	128754601	128755800	1200	*	2	Intron (ENST00000643616.1/106144608, intron 3 of 3)	8	128561006	128564679	3674	2	101927774	ENST00000518044.1	-189922	NA	LINC00824	long intergenic non-protein coding RNA 824	11_EnhWk
chr8	129115001	129115600	600	*	2	Intron (ENST00000675388.1/137196, intron 5 of 8)	8	129216467	129223370	6904	2	728724	ENST00000658740.1	107770	ENSG00000229140	LINC00977	long intergenic non-protein coding RNA 977	11_EnhWk
chr8	130426401	130428400	2000	*	3	Promoter (<=1kb)	8	130180867	130427802	246936	2	50807	ENST00000520927.5	0	ENSG00000153317	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	11_EnhWk
chr8	134580001	134580800	800	*	2	Intron (ENST00000520356.5/57623, intron 10 of 13)	8	134512574	134594885	82312	2	57623	ENST00000517307.5	14085	ENSG00000066827	ZFAT	zinc finger and AT-hook domain containing	11_EnhWk
chr8	142237801	142239400	1600	*	3	Intron (ENST00000524325.6/203062, intron 12 of 13)	8	142198356	142209003	10648	1	619434	ENST00000517704.1	39445	ENSG00000254008	LINC00051	long intergenic non-protein coding RNA 51	11_EnhWk
chr8	142296801	142297600	800	*	2	Intron (ENST00000524325.6/203062, intron 10 of 13)	8	142271567	142279997	8431	2	203062	ENST00000521825.1	-16804	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	11_EnhWk
chr8	142364801	142365800	1000	*	2	Intron (ENST00000524325.6/203062, intron 1 of 13)	8	142212167	142354763	142597	2	203062	ENST00000520166.5	-10038	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	11_EnhWk
chr8	144429601	144433200	3600	*	3	Promoter (1-2kb)	8	144423601	144428563	4963	2	51160	ENST00000377348.6	-1038	ENSG00000160948	VPS28	VPS28 subunit of ESCRT-I	11_EnhWk
chr8	144630801	144633000	2200	*	6	Distal Intergenic	8	144529179	144605816	76638	2	80728	ENST00000276826.5	-24985	ENSG00000147799	ARHGAP39	Rho GTPase activating protein 39	11_EnhWk
chr8	144925201	144925600	400	*	2	Distal Intergenic	8	144932144	144948035	15892	2	7564	ENST00000532811.1	22435	ENSG00000170631	ZNF16	zinc finger protein 16	11_EnhWk
chr8	145061201	145061600	400	*	2	3' UTR	8	145052468	145053437	970	1	65265	ENST00000529593.1	8733	ENSG00000182307	C8orf33	chromosome 8 open reading frame 33	11_EnhWk
chr9	6566201	6567000	800	*	3	Promoter (<=1kb)	9	6532467	6566517	34051	2	2731	ENST00000640505.1	0	ENSG00000178445	GLDC	glycine decarboxylase	11_EnhWk
chr9	37888201	37889000	800	*	2	5' UTR	9	37887604	37904110	16507	2	92014	ENST00000377716.6	15110	ENSG00000122696	SLC25A51	solute carrier family 25 member 51	11_EnhWk
chr9	75192001	75192600	600	*	2	Distal Intergenic	9	75088514	75147265	58752	1	26578	ENST00000346234.7	103487	ENSG00000134996	OSTF1	osteoclast stimulating factor 1	11_EnhWk
chr9	90896001	90896400	400	*	2	3' UTR	9	90827488	90898549	71062	1	6850	ENST00000375746.1	68513	ENSG00000165025	SYK	spleen associated tyrosine kinase	11_EnhWk
chr9	124040601	124042400	1800	*	2	Distal Intergenic	9	124015397	124033301	17905	1	9355	ENST00000488674.2	25204	ENSG00000106689	LHX2	LIM homeobox 2	11_EnhWk
chr9	127018801	127019800	1000	*	2	Intron (ENST00000424082.6/9649, intron 4 of 17)	9	127050056	127079853	29798	1	9649	ENST00000477700.1	-30256	ENSG00000136828	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1	11_EnhWk
chr9	139012801	139013800	1000	*	2	Distal Intergenic	9	138243620	138253217	9598	1	100132403	ENST00000639350.1	769181	NA	FAM157B	family with sequence similarity 157 member B	11_EnhWk
chr9	139588001	139589600	1600	*	2	Distal Intergenic	9	138243620	138253217	9598	1	100132403	ENST00000639350.1	1344381	NA	FAM157B	family with sequence similarity 157 member B	11_EnhWk
chr9	139590001	139591600	1600	*	3	Distal Intergenic	9	138243620	138253217	9598	1	100132403	ENST00000639350.1	1346381	NA	FAM157B	family with sequence similarity 157 member B	11_EnhWk
chr1	20913801	20914800	1000	*	2	Intron (ENST00000374935.7/8672, intron 10 of 32)	1	20893111	20941398	48288	2	8672	ENST00000374933.3	26598	ENSG00000075151	EIF4G3	eukaryotic translation initiation factor 4 gamma 3	10_EnhA2
chr1	38413201	38413800	600	*	2	Distal Intergenic	1	38474825	38476482	1658	1	105378656	ENST00000658664.1	-61025	NA	LINC01685	long intergenic non-protein coding RNA 1685	10_EnhA2
chr1	40006401	40006800	400	*	2	Distal Intergenic	1	40040233	40072649	32417	1	10487	ENST00000372797.7	-33433	ENSG00000131236	CAP1	cyclase associated actin cytoskeleton regulatory protein 1	10_EnhA2
chr1	65363401	65364000	600	*	2	Promoter (2-3kb)	1	65366065	65379788	13724	1	9829	ENST00000472787.1	-2065	ENSG00000116675	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	10_EnhA2
chr1	112169601	112173000	3400	*	2	Distal Intergenic	1	111990536	111998842	8307	1	643355	ENST00000438293.1	179065	ENSG00000231437	LINC01750	long intergenic non-protein coding RNA 1750	10_EnhA2
chr1	160759401	160760600	1200	*	2	Distal Intergenic	1	160750423	160754821	4399	1	57823	ENST00000484221.1	8978	ENSG00000026751	SLAMF7	SLAM family member 7	10_EnhA2
chr1	203737801	203739000	1200	*	2	Intron (ENST00000367218.7/493, intron 21 of 21)	1	203729581	203729705	125	1	677843	ENST00000408716.1	8220	ENSG00000221643	SNORA77	small nucleolar RNA, H/ACA box 77	10_EnhA2
chr1	207242201	207242800	600	*	2	Intron (ENST00000634239.1/ENST00000634239.1, intron 1 of 3)	1	207321532	207340766	19235	1	1604	ENST00000367063.6	-78732	ENSG00000196352	CD55	CD55 molecule (Cromer blood group)	10_EnhA2
chr1	244762801	244764000	1200	*	2	Distal Intergenic	1	244835616	244843252	7637	1	116228	ENST00000366528.3	-71616	ENSG00000203667	COX20	cytochrome c oxidase assembly factor COX20	10_EnhA2
chr10	35645401	35646000	600	*	2	Intron (ENST00000668682.1/105376494, intron 3 of 3)	10	35638247	35642296	4050	2	8325	ENST00000374694.3	-3105	ENSG00000177283	FZD8	frizzled class receptor 8	10_EnhA2
chr10	129784801	129785600	800	*	2	Promoter (<=1kb)	10	129784983	129806971	21989	1	107984280	ENST00000635764.1	0	NA	LINC02666	long intergenic non-protein coding RNA 2666	10_EnhA2
chr10	134479201	134480000	800	*	2	Distal Intergenic	10	133623895	133626795	2901	2	441581	ENST00000425520.2	-852406	ENSG00000225899	FRG2B	FSHD region gene 2 family member B	10_EnhA2
chr11	64527601	64529000	1400	*	2	Distal Intergenic	11	64555690	64571527	15838	1	55867	ENST00000377585.7	-26690	ENSG00000168065	SLC22A11	solute carrier family 22 member 11	10_EnhA2
chr11	73681201	73684400	3200	*	2	Intron (ENST00000336083.8/5870, intron 6 of 7)	11	73660309	73661734	1426	1	58473	ENST00000545106.1	20892	ENSG00000021300	PLEKHB1	pleckstrin homology domain containing B1	10_EnhA2
chr11	110216601	110217000	400	*	2	Intron (ENST00000645527.1/5962, intron 14 of 18)	11	110185073	110233466	48394	2	5962	ENST00000645312.1	16466	ENSG00000137710	RDX	radixin	10_EnhA2
chr11	129817201	129817800	600	*	3	Promoter (1-2kb)	11	129815871	129852961	37091	1	120224	ENST00000529381.1	1330	ENSG00000151715	TMEM45B	transmembrane protein 45B	10_EnhA2
chr12	1849401	1850600	1200	*	2	Intron (ENST00000537784.5/93589, intron 1 of 14)	12	1791963	1854037	62075	2	93589	ENST00000537784.5	3437	ENSG00000151062	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4	10_EnhA2
chr12	11976201	11979000	2800	*	2	Distal Intergenic	12	12049844	12099684	49841	1	79370	ENST00000589718.5	-70844	ENSG00000121380	BCL2L14	BCL2 like 14	10_EnhA2
chr12	53902601	53903200	600	*	2	Distal Intergenic	12	53938831	53946544	7714	1	3229	ENST00000243056.5	-35631	ENSG00000123364	HOXC13	homeobox C13	10_EnhA2
chr12	65044801	65049200	4400	*	3	Intron (ENST00000360528.3/ENST00000360528.3, intron 2 of 2)	12	65051307	65066659	15353	2	11197	ENST00000543094.1	17459	ENSG00000156076	WIF1	WNT inhibitory factor 1	10_EnhA2
chr12	115206001	115206800	800	*	2	Distal Intergenic	12	115582061	115601721	19661	2	105370002	ENST00000551531.1	394921	NA	LOC105370002	uncharacterized LOC105370002	10_EnhA2
chr12	121951801	121952400	600	*	2	Promoter (<=1kb)	12	121952695	121959739	7045	1	144406	ENST00000535257.1	-295	ENSG00000158023	CFAP251	cilia and flagella associated protein 251	10_EnhA2
chr12	133022601	133023200	600	*	2	3' UTR	12	133030389	133036911	6523	2	101928597	ENST00000592296.5	13711	ENSG00000246394	ZNF84-DT	ZNF84 divergent transcript	10_EnhA2
chr13	99172001	99178000	6000	*	3	Exon (ENST00000413224.1/ENST00000413224.1, exon 1 of 2)	13	99181223	99200693	19471	2	100289373	ENST00000671580.1	22693	ENSG00000228889	UBAC2-AS1	UBAC2 antisense RNA 1	10_EnhA2
chr13	113419801	113420600	800	*	2	Intron (ENST00000612156.2/113622, intron 7 of 7)	13	113399611	113410975	11365	2	113622	ENST00000682618.1	-8826	ENSG00000153531	ADPRHL1	ADP-ribosylhydrolase like 1	10_EnhA2
chr13	114257201	114259600	2400	*	2	Exon (ENST00000360383.7/8881, exon 13 of 19)	13	114264212	114272485	8274	1	8881	ENST00000461716.1	-4612	ENSG00000130177	CDC16	cell division cycle 16	10_EnhA2
chr13	114263001	114264600	1600	*	2	Promoter (<=1kb)	13	114264212	114272485	8274	1	8881	ENST00000461716.1	0	ENSG00000130177	CDC16	cell division cycle 16	10_EnhA2
chr15	67416601	67419000	2400	*	4	Promoter (2-3kb)	15	67290636	67421455	130820	2	100506686	ENST00000669759.1	2455	ENSG00000259673	IQCH-AS1	IQCH antisense RNA 1	10_EnhA2
chr15	83736601	83737000	400	*	2	Intron (ENST00000567476.1/57188, intron 3 of 29)	15	83694294	83819979	125686	1	57188	ENST00000565653.1	42307	ENSG00000156218	ADAMTSL3	ADAMTS like 3	10_EnhA2
chr16	20702201	20704400	2200	*	2	3' UTR	16	20682405	20698890	16486	2	116285	ENST00000523065.1	-3311	ENSG00000166743	ACSM1	acyl-CoA synthetase medium chain family member 1	10_EnhA2
chr16	48280401	48281800	1400	*	2	Intron (ENST00000285737.9/83752, intron 8 of 14)	16	48262776	48303283	40508	1	83752	ENST00000570174.1	17625	ENSG00000102910	LONP2	lon peptidase 2, peroxisomal	10_EnhA2
chr16	81527401	81527600	200	*	3	Intron (ENST00000537098.8/80790, intron 1 of 20)	16	81533902	81533966	65	1	102465840	ENST00000620068.1	-6302	ENSG00000277255	MIR7854	microRNA 7854	10_EnhA2
chr16	89397001	89402600	5600	*	3	Intron (ENST00000378330.7/29123, intron 3 of 13)	16	89317046	89418292	101247	2	29123	ENST00000683497.1	15692	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	10_EnhA2
chr16	89460601	89462800	2200	*	2	Intron (ENST00000378330.7/29123, intron 1 of 13)	16	89291728	89489193	197466	2	29123	ENST00000562816.5	26393	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	10_EnhA2
chr16	89468601	89473000	4400	*	2	Intron (ENST00000378330.7/29123, intron 1 of 13)	16	89291728	89489193	197466	2	29123	ENST00000562816.5	16193	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	10_EnhA2
chr17	499401	500000	600	*	2	Distal Intergenic	17	511532	517749	6218	2	55275	ENST00000681578.1	17749	ENSG00000141252	VPS53	VPS53 subunit of GARP complex	10_EnhA2
chr17	1736801	1738200	1400	*	3	3' UTR	17	1742836	1755265	12430	1	5345	ENST00000324015.7	-4636	ENSG00000167711	SERPINF2	serpin family F member 2	10_EnhA2
chr17	17464401	17465400	1000	*	3	Distal Intergenic	17	17476994	17485592	8599	1	55090	ENST00000580462.1	-11594	ENSG00000141026	MED9	mediator complex subunit 9	10_EnhA2
chr17	25798601	25800000	1400	*	4	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1493996	ENSG00000263583	MIR4522	microRNA 4522	10_EnhA2
chr17	66374801	66375400	600	*	2	Intron (ENST00000413366.8/5578, intron 2 of 16)	17	66403638	66414973	11336	2	101928001	ENST00000584614.1	39573	NA	PRKCA-AS1	PRKCA antisense RNA 1	10_EnhA2
chr17	79129001	79131200	2200	*	3	Intron (ENST00000583458.5/146713, intron 3 of 13)	17	79089367	79115580	26214	2	146713	ENST00000648001.1	-13421	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	10_EnhA2
chr19	18954001	18955800	1800	*	2	Distal Intergenic	19	18931586	18941261	9676	2	9454	ENST00000596482.5	-12740	ENSG00000051128	HOMER3	homer scaffold protein 3	10_EnhA2
chr2	26296001	26298400	2400	*	2	Promoter (1-2kb)	2	26299914	26306332	6419	1	105374334	ENST00000661577.1	-1514	NA	LOC105374334	uncharacterized LOC105374334	10_EnhA2
chr2	121019201	121020600	1400	*	2	Distal Intergenic	2	121224164	121234274	10111	2	29842	ENST00000464621.1	213674	ENSG00000115112	TFCP2L1	transcription factor CP2 like 1	10_EnhA2
chr2	122530001	122530200	200	*	2	Intron (ENST00000657880.1/105373595, intron 3 of 8)	2	122503366	122505118	1753	2	105373593	ENST00000654765.1	-24883	NA	LOC105373593	uncharacterized LOC105373593	10_EnhA2
chr2	225434401	225435800	1400	*	2	Intron (ENST00000636099.1/57624, intron 3 of 6)	2	225400886	225654018	253133	1	57624	ENST00000272907.7	33515	ENSG00000144460	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	10_EnhA2
chr21	43320601	43322000	1400	*	2	Distal Intergenic	21	43322417	43332039	9623	2	100126693	ENST00000450205.1	10039	NA	LINC00322	long intergenic non-protein coding RNA 322	10_EnhA2
chr21	47736601	47740000	3400	*	2	Distal Intergenic	21	46656823	46664951	8129	1	3275	ENST00000486520.1	1079778	ENSG00000160310	PRMT2	protein arginine methyltransferase 2	10_EnhA2
